name,price,product_url,image_url
Hood - Tortoise,$34.95,https://www.glassesshop.com/eyeglasses/fz1290,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201812/5c243684d6f9d.jpg"
Celia - Rose Gold,$19.95,https://www.glassesshop.com/eyeglasses/fm1387,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5d031896311f6.jpg"
Terre - Golden,$32.95,https://www.glassesshop.com/eyeglasses/rm0247,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c7556ccda85.jpg"
Enoch - Black/White,$29.95,https://www.glassesshop.com/eyeglasses/fz1160,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5b0fae35b001b.jpg"
Tacab - Purple,$19.95,https://www.glassesshop.com/eyeglasses/fp1834,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cb69b510ef0c.jpg"
Hoyle - Green,$19.95,https://www.glassesshop.com/eyeglasses/sm0873,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201812/5c2436850b4ce.jpg"
Olga - Black,$34.95,https://www.glassesshop.com/eyeglasses/fp1720,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b3dcfbc52782.jpg"
Evansville - Tortoise,$19.95,https://www.glassesshop.com/eyeglasses/fp1362,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c8721b66cc5a.jpg"
Watertown - Brown,$19.95,https://www.glassesshop.com/eyeglasses/fp1804,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd4244575.jpg"
Lina - Green,$29.95,https://www.glassesshop.com/eyeglasses/fp1062,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58bcc705861f8.jpg"
Averies - Mblack,$19.95,https://www.glassesshop.com/eyeglasses/fp1830,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cb69b4231106.jpg"
Felix - Black,$39.95,https://www.glassesshop.com/eyeglasses/fp1724,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b3dcfdb8dcd4.jpg"
Angel  Wayframe - Brown,$19.95,https://www.glassesshop.com/eyeglasses/fp1647,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5afe7eacbb789.jpg"
Miami - Crystal,$29.95,https://www.glassesshop.com/eyeglasses/fz0983,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201808/5b873cb02e60f.jpg"
Edwiin - Blue/Crystal,$19.95,https://www.glassesshop.com/eyeglasses/fp1666,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201806/5b10e01166a9d.jpg"
Norwalk - Gray,$19.95,https://www.glassesshop.com/eyeglasses/fp1444,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201804/5ae43ded23161.jpg"
Jersey - Red,$19.95,https://www.glassesshop.com/eyeglasses/fp1094,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c754bfb14d5.jpg"
Adam - Black,$24.95,https://www.glassesshop.com/eyeglasses/fp1543,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201801/5a65815f91df3.jpg"
Paine clip-on - Black,$44.95,https://www.glassesshop.com/eyeglasses/fp1133,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201604/57917ec0a009f.jpg"
Mika - Multicolor,$29.95,https://www.glassesshop.com/eyeglasses/sup0652,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201905/5ccf966899ddb.jpg"
Niagara - Mblack,$39.95,https://www.glassesshop.com/eyeglasses/fp1813,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd695a05d.jpg"
Lina - Blue,$29.95,https://www.glassesshop.com/eyeglasses/fp1063,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201703/58c905888dd69.jpg"
Watertown - Blue,$19.95,https://www.glassesshop.com/eyeglasses/fp1806,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd4249635.jpg"
Rochester - Black,$29.95,https://www.glassesshop.com/eyeglasses/fm1383,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cff0f5a59b35.jpg"
Averies - Blue,$19.95,https://www.glassesshop.com/eyeglasses/fp1829,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cb69b422b034.jpg"
Dinah - Red/Purple,$29.95,https://www.glassesshop.com/eyeglasses/fz1256,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/202001/5e23b6298366a.jpg"
Nathan - Black,$29.95,https://www.glassesshop.com/eyeglasses/fp1758,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b5fdc2d6f460.jpg"
Whittier - Black/Blue,$29.95,https://www.glassesshop.com/eyeglasses/fz1313,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cf8ca4e9765e.jpg"
Bruno - Black,$19.95,https://www.glassesshop.com/eyeglasses/fp1508,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b3b102ed9395.jpg"
Astrid - Red,$19.95,https://www.glassesshop.com/eyeglasses/fp1502,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201911/5dc4c1328544a.jpg"
Evelyn - Blue/Red,$29.95,https://www.glassesshop.com/eyeglasses/fz1266,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201810/5bbc508525a92.jpg"
Mason - Black,$29.95,https://www.glassesshop.com/eyeglasses/fp1639,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5afe7e64195f1.jpg"
Beulah - Purple,$29.95,https://www.glassesshop.com/eyeglasses/fz1248,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201910/5daeb8c27e48e.jpg"
Hyannis - Brown,$29.95,https://www.glassesshop.com/eyeglasses/fp1113,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201708/5983fe799661a.jpg"
Huggins - Rose Gold,$39.95,https://www.glassesshop.com/eyeglasses/ft0276,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201901/5c3403880ae30.jpg"
Plato - Bronze,$24.95,https://www.glassesshop.com/eyeglasses/fm1184,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201804/5acd64c835129.jpg"
Gloversville - Red,$19.95,https://www.glassesshop.com/eyeglasses/fp1810,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd4254304.jpg"
Nat - Blue,$19.95,https://www.glassesshop.com/eyeglasses/fp1756,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b5fdc1dd3790.jpg"
Binghamton - Blue,$19.95,https://www.glassesshop.com/eyeglasses/fp1811,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201910/5db296d2d588a.jpg"
Milne - Crystal,$29.95,https://www.glassesshop.com/eyeglasses/fz1358,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201907/5d1dad7e8b665.jpg"
Defender - Mblack,$29.95,https://www.glassesshop.com/eyeglasses/fp1872,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cc16d558bb08.jpg"
Hughes - Purple/Golden,$44.95,https://www.glassesshop.com/eyeglasses/ft0278,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201901/5c34038810a7e.jpg"
Joyce - Red,$12.95,https://www.glassesshop.com/eyeglasses/fp1503,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201712/5a2f93664b4ed.jpg"
Jerry - Blue,$24.95,https://www.glassesshop.com/eyeglasses/fp1595,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5afb97530e13e.jpg"
Iowa - Black,$29.95,https://www.glassesshop.com/eyeglasses/fz1016,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201707/595c86434f34a.jpg"
Miami - Tortoise,$29.95,https://www.glassesshop.com/eyeglasses/fz0981,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201704/58f85d7927324.jpg"
Jinbee - Black/Multicolor,$19.95,https://www.glassesshop.com/eyeglasses/fp1902,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201905/5ce3acf5d8bc6.jpg"
Mandy - Black,$29.95,https://www.glassesshop.com/eyeglasses/fz1090,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201710/59e01c58d5a53.jpg"
Syracuse - Brown,$19.95,https://www.glassesshop.com/eyeglasses/fp1793,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd4233d01.jpg"
Utica - Green,$19.95,https://www.glassesshop.com/eyeglasses/fp1801,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd423e367.jpg"
Buttler - Gray,$19.95,https://www.glassesshop.com/eyeglasses/fp1843,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cb69b51374f0.jpg"
West - Black,$19.95,https://www.glassesshop.com/eyeglasses/fp1326,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201705/5912aaac54269.jpg"
Uriah - Black,$19.95,https://www.glassesshop.com/eyeglasses/fm1306,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201810/5bbc4ef63570b.jpg"
Nathan - Burgundy,$29.95,https://www.glassesshop.com/eyeglasses/fp1760,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b5fdc3c66281.jpg"
Sid - Gunmetal,$34.95,https://www.glassesshop.com/eyeglasses/sup0509,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b4db90b0447d.jpg"
Arad - Mblack/Pink,$29.95,https://www.glassesshop.com/eyeglasses/fp1864,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cc16d55620ea.jpg"
Hawthorn - Blue,$29.95,https://www.glassesshop.com/eyeglasses/fm1351,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201812/5c24367445780.jpg"
Ingersoll - Black/Golden,$44.95,https://www.glassesshop.com/eyeglasses/ft0281,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201901/5c4fb59a29990.jpg"
Valentina - Red,$12.95,https://www.glassesshop.com/eyeglasses/fp1454,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201908/5d4d18cc108de.jpg"
Rochester - Black/Silver,$29.95,https://www.glassesshop.com/eyeglasses/fm1382,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cff0f5a55c40.jpg"
Jerry - Gray,$24.95,https://www.glassesshop.com/eyeglasses/fp1593,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5afb961147318.jpg"
Latch - Mblack,$29.95,https://www.glassesshop.com/eyeglasses/fp1861,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cc16d555438b.jpg"
Tacab - Black,$19.95,https://www.glassesshop.com/eyeglasses/fp1833,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cb69b510b4ee.jpg"
Evangeline - Tortoise,$29.95,https://www.glassesshop.com/eyeglasses/fz1264,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201810/5bbc50851e668.jpg"
Paine clip-on - Purple,$44.95,https://www.glassesshop.com/eyeglasses/fp1134,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201604/57917ebf91814.jpg"
Sherwood - Gunmetal,$29.95,https://www.glassesshop.com/eyeglasses/sm0885,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201905/5cdcb3e76ce02.jpg"
Husk - Lavender,$19.95,https://www.glassesshop.com/eyeglasses/fp1836,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cb69b5116ee3.jpg"
Myron - Green/Black,$19.95,https://www.glassesshop.com/eyeglasses/fp1754,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201807/5b5fdc0dc1b98.jpg"
Kerlins - Multicolor,$29.95,https://www.glassesshop.com/eyeglasses/sup0658,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201905/5ccf9668d1b8c.jpg"
Syracuse - Blue,$19.95,https://www.glassesshop.com/eyeglasses/fp1795,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd4238b37.jpg"
Watertown - Red,$19.95,https://www.glassesshop.com/eyeglasses/fp1805,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd4246eda.jpg"
Laura - Tortoise,$29.95,https://www.glassesshop.com/eyeglasses/fz1098,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201710/59e01c91dd8f1.jpg"
Cowper - Black,$34.95,https://www.glassesshop.com/eyeglasses/sm0833,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201805/5b0518b21b35b.jpg"
Ophelia - Black,$29.95,https://www.glassesshop.com/eyeglasses/sup0702,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cff70bbf1bf9.jpg"
Tacab - Red,$19.95,https://www.glassesshop.com/eyeglasses/fp1832,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cb69b5107170.jpg"
Moore - Burgundy,$29.95,https://www.glassesshop.com/eyeglasses/fz1300,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cb69b513b29c.jpg"
Newark - Rose Gold,$24.95,https://www.glassesshop.com/eyeglasses/fm1370,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd28256d5.jpg"
Stowe - Crystal/Golden,$24.95,https://www.glassesshop.com/eyeglasses/fp1845,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cc2bffd1441e.jpg"
Hutt - Black,$29.95,https://www.glassesshop.com/eyeglasses/sup0596,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201901/5c3403883d768.jpg"
Plato - Gunmetal,$19.95,https://www.glassesshop.com/eyeglasses/fm1178,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201804/5acd64955af9c.jpg"
Rusa - Purple,$19.95,https://www.glassesshop.com/eyeglasses/sup0677,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201905/5cd397d084be6.jpg"
Bronti - Black,$12.95,https://www.glassesshop.com/eyeglasses/fp1927,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201908/5d4d190dacad9.jpg"
Defender - Mblack/Pink,$29.95,https://www.glassesshop.com/eyeglasses/fp1871,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cc16d5585fad.jpg"
Buttler - Tortoise,$19.95,https://www.glassesshop.com/eyeglasses/fp1842,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cb69b513279a.jpg"
Oswego - Black/Golden,$29.95,https://www.glassesshop.com/eyeglasses/fm1375,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd422ec6d.jpg"
Oswego - Rose Gold,$29.95,https://www.glassesshop.com/eyeglasses/fm1373,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd282e2c8.jpg"
Nodia - Black,$29.95,https://www.glassesshop.com/eyeglasses/sup0700,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5cff70bbe91a2.jpg"
Karol - Green Tortoise,$49.95,https://www.glassesshop.com/eyeglasses/sup0651,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201905/5ccf96688d447.jpg"
Milton - Tortoise,$29.95,https://www.glassesshop.com/eyeglasses/fz1361,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201907/5d1dad7e9531d.jpg"
Morgan - Black/Pink,$29.95,https://www.glassesshop.com/eyeglasses/sup0656,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201905/5ccf9668bc29a.jpg"
Durand - Black,$34.95,https://www.glassesshop.com/eyeglasses/fp1815,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cb69b41cfef3.jpg"
Cecilia - Black/Red,$29.95,https://www.glassesshop.com/eyeglasses/fp1913,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5d0318964c8a2.jpg"
Syracuse - Red,$19.95,https://www.glassesshop.com/eyeglasses/fp1794,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd42365e6.jpg"
Tupelo - Gunmetal,$29.95,https://www.glassesshop.com/eyeglasses/fm1360,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd2807ef9.jpg"
Hempstead - Blue,$19.95,https://www.glassesshop.com/eyeglasses/fp1808,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201903/5c99cd424e89d.jpg"
Berenice - Black,$39.95,https://www.glassesshop.com/eyeglasses/ft0308,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5d0318966bf71.jpg"
Rado Avaitor - Black,$39.95,https://www.glassesshop.com/eyeglasses/fp1822,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201906/5d01d74545d98.jpg"
Binghamton - Brown,$19.95,https://www.glassesshop.com/eyeglasses/fp1812,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201910/5db296d9b7131.jpg"
Bloor - Purple,$12.95,https://www.glassesshop.com/eyeglasses/fp1920,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201908/5d4d18eee5210.jpg"
Bobosa - Pink/Tortoise,$29.95,https://www.glassesshop.com/eyeglasses/fz1375,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201907/5d2d2660a22b3.jpg"
Stuart - Black,$19.95,https://www.glassesshop.com/eyeglasses/fp1851,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cc2bffd384af.jpg"
Spender - Crystal,$19.95,https://www.glassesshop.com/eyeglasses/sup0632,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cc806c83858d.jpg"
Blume - Black,$29.95,https://www.glassesshop.com/eyeglasses/fz1376,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201908/5d538038705a1.jpg"
Marlowe - Rose Gold,$19.95,https://www.glassesshop.com/eyeglasses/sup0711,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201907/5d268bd89da12.jpg"
Husk - Purple,$19.95,https://www.glassesshop.com/eyeglasses/fp1837,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cb69b511b3c1.jpg"
Smedley - Black/Golden,$29.95,https://www.glassesshop.com/eyeglasses/sup0645,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cc2bffdced2a.jpg"
Moore - Black/Red,$29.95,https://www.glassesshop.com/eyeglasses/fz1301,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201904/5cb69b51406fd.jpg"
Alieen - Black,$34.95,https://www.glassesshop.com/eyeglasses/fz1388,"https://glassesshop-res.cloudinary.com/w_800,h_400,c_pad/products/201908/5d52830d30ae0.jpg"
